Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;RainToday;RainTomorrow;year;month;day;week;Radar;Region
2016-11-01;Bendigo;2.6;18.1;0.2;4.6;8.7;W;46.0;69.0;48.0;1013.3;1010.8;No;No;2016;11;1;44;MelbourneAirport;Victoria
2016-11-02;Bendigo;2.5;20.0;0.0;4.2;6.7;NW;35.0;59.0;44.0;1016.4;1016.0;No;No;2016;11;2;44;MelbourneAirport;Victoria
2016-11-03;Bendigo;3.9;23.2;0.0;3.6;12.9;NNW;28.0;60.0;35.0;1019.3;1017.1;No;No;2016;11;3;44;MelbourneAirport;Victoria
2016-11-04;Bendigo;5.2;28.9;0.0;5.6;11.8;WNW;63.0;48.0;17.0;1013.5;1007.1;No;No;2016;11;4;44;MelbourneAirport;Victoria
2016-11-05;Bendigo;8.2;18.4;0.0;12.8;5.5;WSW;56.0;54.0;39.0;1012.3;1012.7;No;No;2016;11;5;44;MelbourneAirport;Victoria
2016-11-06;Bendigo;9.7;23.2;0.0;5.8;9.6;W;35.0;64.0;34.0;1012.6;1010.1;No;No;2016;11;6;44;MelbourneAirport;Victoria
2016-11-07;Bendigo;8.7;28.5;0.0;7.0;5.1;W;65.0;40.0;49.0;1005.2;1003.4;No;No;2016;11;7;45;MelbourneAirport;Victoria
2016-11-08;Bendigo;7.8;21.5;0.0;5.8;12.7;SSW;31.0;58.0;35.0;1009.8;1008.9;No;No;2016;11;8;45;MelbourneAirport;Victoria
2016-11-09;Bendigo;7.8;22.7;0.0;6.6;7.8;SSE;33.0;60.0;35.0;1012.4;1008.9;No;No;2016;11;9;45;MelbourneAirport;Victoria
2016-11-10;Bendigo;8.6;23.0;0.0;5.4;6.9;W;33.0;64.0;31.0;1011.3;1010.1;No;No;2016;11;10;45;MelbourneAirport;Victoria
2016-11-11;Bendigo;8.5;28.1;0.0;3.8;11.5;ENE;31.0;54.0;27.0;1011.4;1005.9;No;Yes;2016;11;11;45;MelbourneAirport;Victoria
2016-11-12;Bendigo;14.7;22.1;6.6;4.8;4.5;W;54.0;89.0;45.0;998.1;997.9;Yes;Yes;2016;11;12;45;MelbourneAirport;Victoria
2016-11-13;Bendigo;10.0;16.4;1.8;7.2;1.7;WSW;59.0;89.0;91.0;995.7;994.5;Yes;Yes;2016;11;13;45;MelbourneAirport;Victoria
2016-11-14;Bendigo;9.9;17.9;12.8;3.2;3.2;SSW;52.0;58.0;49.0;1009.8;1012.4;Yes;No;2016;11;14;46;MelbourneAirport;Victoria
2016-11-15;Bendigo;7.4;19.0;0.0;4.0;4.8;S;37.0;68.0;57.0;1019.4;1018.9;No;No;2016;11;15;46;MelbourneAirport;Victoria
2016-11-16;Bendigo;6.6;26.0;0.0;3.4;9.3;S;26.0;71.0;36.0;1023.2;1020.6;No;No;2016;11;16;46;MelbourneAirport;Victoria
2016-11-17;Bendigo;9.6;31.9;0.0;4.4;11.3;N;46.0;53.0;20.0;1019.5;1015.6;No;No;2016;11;17;46;MelbourneAirport;Victoria
2016-11-18;Bendigo;13.1;29.7;0.0;10.0;0.7;SW;35.0;54.0;41.0;1014.5;1013.9;No;No;2016;11;18;46;MelbourneAirport;Victoria
2016-11-19;Bendigo;9.7;30.2;0.0;3.6;12.1;WSW;30.0;56.0;26.0;1018.6;1016.3;No;No;2016;11;19;46;MelbourneAirport;Victoria
2016-11-20;Bendigo;13.8;34.7;0.0;5.8;9.6;NNE;41.0;43.0;17.0;1017.2;1013.5;No;No;2016;11;20;46;MelbourneAirport;Victoria
2016-11-21;Bendigo;18.7;36.9;0.0;11.2;6.2;N;59.0;64.0;21.0;1011.7;1006.6;No;Yes;2016;11;21;47;MelbourneAirport;Victoria
2016-11-22;Bendigo;16.6;20.1;5.2;9.4;0.0;SW;35.0;92.0;83.0;1014.4;1013.7;Yes;Yes;2016;11;22;47;MelbourneAirport;Victoria
2016-11-23;Bendigo;11.2;17.3;11.0;1.0;5.2;SW;56.0;73.0;57.0;1014.7;1015.3;Yes;No;2016;11;23;47;MelbourneAirport;Victoria
2016-11-24;Bendigo;5.4;20.5;0.0;2.4;3.9;SW;39.0;70.0;39.0;1018.7;1016.1;No;No;2016;11;24;47;MelbourneAirport;Victoria
2016-11-25;Bendigo;8.4;20.5;0.0;3.8;4.5;WSW;43.0;56.0;38.0;1018.0;1017.9;No;No;2016;11;25;47;MelbourneAirport;Victoria
2016-11-26;Bendigo;8.3;21.0;0.0;4.0;3.6;SW;41.0;56.0;44.0;1021.0;1018.8;No;No;2016;11;26;47;MelbourneAirport;Victoria
2016-11-27;Bendigo;6.6;25.8;0.0;5.2;4.3;SSE;31.0;63.0;37.0;1018.0;1015.1;No;No;2016;11;27;47;MelbourneAirport;Victoria
2016-11-28;Bendigo;9.5;27.5;0.0;3.0;8.8;W;31.0;60.0;20.0;1014.7;1011.8;No;No;2016;11;28;48;MelbourneAirport;Victoria
2016-11-29;Bendigo;10.5;29.7;0.0;5.0;12.7;SSE;43.0;54.0;16.0;1011.8;1008.7;No;No;2016;11;29;48;MelbourneAirport;Victoria
2016-11-30;Bendigo;14.1;28.7;0.0;6.4;3.2;W;35.0;48.0;24.0;1007.0;1005.9;No;No;2016;11;30;48;MelbourneAirport;Victoria
2016-12-01;Bendigo;8.4;29.1;0.0;4.0;8.3;WNW;33.0;61.0;25.0;1008.5;1005.1;No;No;2016;12;1;48;MelbourneAirport;Victoria
2016-12-02;Bendigo;9.1;25.7;0.0;5.4;11.2;WSW;37.0;56.0;30.0;1010.2;1010.9;No;No;2016;12;2;48;MelbourneAirport;Victoria
2016-12-03;Bendigo;9.6;29.6;0.0;7.4;13.1;W;33.0;53.0;15.0;1014.4;1012.5;No;No;2016;12;3;48;MelbourneAirport;Victoria
2016-12-04;Bendigo;13.9;33.8;0.0;5.6;4.8;WNW;69.0;33.0;27.0;1010.9;1005.9;No;Yes;2016;12;4;48;MelbourneAirport;Victoria
2016-12-05;Bendigo;17.1;25.9;3.2;9.8;5.3;SW;35.0;82.0;36.0;1009.6;1009.7;Yes;No;2016;12;5;49;MelbourneAirport;Victoria
2016-12-06;Bendigo;12.3;24.8;0.0;6.6;8.4;WNW;35.0;72.0;28.0;1013.1;1011.6;No;No;2016;12;6;49;MelbourneAirport;Victoria
2016-12-07;Bendigo;9.0;29.2;0.0;4.6;12.9;WNW;39.0;52.0;18.0;1014.8;1011.1;No;Yes;2016;12;7;49;MelbourneAirport;Victoria
2016-12-08;Bendigo;16.6;21.7;4.4;12.2;6.1;WSW;63.0;88.0;36.0;998.7;999.4;Yes;Yes;2016;12;8;49;MelbourneAirport;Victoria
2016-12-09;Bendigo;8.6;19.3;7.6;8.2;5.8;WSW;46.0;63.0;40.0;1015.7;1017.5;Yes;No;2016;12;9;49;MelbourneAirport;Victoria
2016-12-10;Bendigo;10.1;23.5;0.0;4.6;10.2;WSW;33.0;59.0;35.0;1023.2;1020.3;No;No;2016;12;10;49;MelbourneAirport;Victoria
2016-12-11;Bendigo;9.7;27.8;0.0;6.4;8.9;SE;33.0;61.0;19.0;1022.5;1019.5;No;No;2016;12;11;49;MelbourneAirport;Victoria
2016-12-12;Bendigo;10.3;33.2;0.0;6.2;12.0;WNW;35.0;48.0;13.0;1019.5;1015.8;No;No;2016;12;12;50;MelbourneAirport;Victoria
2016-12-13;Bendigo;14.6;37.0;0.2;11.6;1.5;WNW;61.0;30.0;12.0;1011.4;1005.7;No;No;2016;12;13;50;MelbourneAirport;Victoria
2016-12-14;Bendigo;14.7;24.0;0.0;11.8;3.5;WNW;48.0;62.0;33.0;1011.2;1011.5;No;No;2016;12;14;50;MelbourneAirport;Victoria
2016-12-15;Bendigo;8.7;24.4;0.0;7.0;12.5;SSE;41.0;55.0;27.0;1016.0;1013.7;No;No;2016;12;15;50;MelbourneAirport;Victoria
2016-12-16;Bendigo;10.5;24.2;0.0;8.0;6.1;SSE;30.0;70.0;57.0;1010.6;1007.4;No;No;2016;12;16;50;MelbourneAirport;Victoria
2016-12-17;Bendigo;13.3;23.3;0.0;4.8;8.4;WSW;50.0;58.0;32.0;1008.0;1010.9;No;No;2016;12;17;50;MelbourneAirport;Victoria
2016-12-18;Bendigo;6.4;23.0;0.0;10.2;13.5;SSE;37.0;45.0;28.0;1021.9;1019.2;No;No;2016;12;18;50;MelbourneAirport;Victoria
2016-12-19;Bendigo;6.7;30.0;0.0;7.6;10.8;NNE;43.0;49.0;16.0;1016.4;1010.0;No;No;2016;12;19;51;MelbourneAirport;Victoria
2016-12-20;Bendigo;16.4;25.0;0.2;13.0;9.0;WSW;44.0;65.0;29.0;1006.1;1008.1;No;No;2016;12;20;51;MelbourneAirport;Victoria
2016-12-21;Bendigo;10.9;25.0;0.0;8.0;7.0;SSW;44.0;59.0;34.0;1015.8;1015.6;No;No;2016;12;21;51;MelbourneAirport;Victoria
2016-12-22;Bendigo;11.1;29.8;0.0;6.2;11.2;SSE;37.0;52.0;26.0;1017.6;1014.4;No;No;2016;12;22;51;MelbourneAirport;Victoria
2016-12-23;Bendigo;14.3;34.0;0.0;8.6;10.7;SSE;35.0;55.0;19.0;1014.3;1010.6;No;No;2016;12;23;51;MelbourneAirport;Victoria
2016-12-24;Bendigo;18.2;33.9;0.2;8.2;11.2;NNE;61.0;63.0;23.0;1011.0;1010.3;No;No;2016;12;24;51;MelbourneAirport;Victoria
2016-12-25;Bendigo;16.2;36.2;0.0;11.8;11.2;NE;56.0;51.0;19.0;1014.2;1010.4;No;No;2016;12;25;51;MelbourneAirport;Victoria
2016-12-26;Bendigo;21.5;34.5;0.0;16.0;2.4;WSW;50.0;40.0;42.0;1008.7;1009.1;No;Yes;2016;12;26;52;MelbourneAirport;Victoria
2016-12-27;Bendigo;18.3;28.0;2.4;2.6;0.0;SE;35.0;83.0;75.0;1011.2;1009.1;Yes;No;2016;12;27;52;MelbourneAirport;Victoria
2016-12-28;Bendigo;20.7;37.6;0.2;2.4;7.0;N;70.0;38.0;27.0;1003.2;999.7;No;No;2016;12;28;52;MelbourneAirport;Victoria
2016-12-29;Bendigo;23.0;33.2;0.4;15.4;3.4;NNE;65.0;70.0;70.0;1004.1;1000.5;No;Yes;2016;12;29;52;MelbourneAirport;Victoria
2016-12-30;Bendigo;21.5;30.3;10.2;14.2;11.3;W;54.0;52.0;32.0;1001.5;1000.3;Yes;No;2016;12;30;52;MelbourneAirport;Victoria
2016-12-31;Bendigo;13.1;31.6;0.2;8.6;11.9;WNW;41.0;63.0;27.0;1005.6;1004.1;No;No;2016;12;31;52;MelbourneAirport;Victoria
2017-01-01;Bendigo;14.3;26.3;0.0;8.4;2.6;SSW;46.0;71.0;44.0;1006.1;1006.0;No;No;2017;1;1;52;MelbourneAirport;Victoria
2017-01-02;Bendigo;14.4;26.0;0.0;3.0;1.2;SSE;48.0;59.0;35.0;1014.8;1014.5;No;No;2017;1;2;1;MelbourneAirport;Victoria
2017-01-03;Bendigo;11.9;28.9;0.0;4.0;9.0;SSE;39.0;59.0;27.0;1019.1;1015.7;No;No;2017;1;3;1;MelbourneAirport;Victoria
2017-01-04;Bendigo;14.1;33.9;0.0;6.0;12.7;NNE;35.0;55.0;29.0;1017.6;1014.6;No;No;2017;1;4;1;MelbourneAirport;Victoria
2017-01-05;Bendigo;18.8;34.2;0.0;9.0;10.5;SE;31.0;47.0;29.0;1016.6;1013.4;No;No;2017;1;5;1;MelbourneAirport;Victoria
2017-01-06;Bendigo;19.5;36.5;0.0;8.8;12.2;SE;31.0;46.0;20.0;1015.4;1012.5;No;No;2017;1;6;1;MelbourneAirport;Victoria
2017-01-07;Bendigo;20.7;37.2;0.0;10.6;10.1;ENE;37.0;44.0;20.0;1013.8;1008.9;No;No;2017;1;7;1;MelbourneAirport;Victoria
2017-01-08;Bendigo;26.2;38.3;0.0;16.4;10.7;WSW;48.0;36.0;24.0;1006.8;1004.9;No;No;2017;1;8;1;MelbourneAirport;Victoria
2017-01-09;Bendigo;17.1;21.7;0.0;10.6;3.2;SSE;24.0;65.0;87.0;1010.7;1011.4;No;Yes;2017;1;9;2;MelbourneAirport;Victoria
2017-01-10;Bendigo;16.5;31.5;10.6;3.8;10.6;N;43.0;76.0;51.0;1011.8;1008.8;Yes;No;2017;1;10;2;MelbourneAirport;Victoria
2017-01-11;Bendigo;14.2;29.7;0.2;8.6;11.6;SW;37.0;60.0;32.0;1010.7;1009.1;No;No;2017;1;11;2;MelbourneAirport;Victoria
2017-01-12;Bendigo;12.3;32.9;0.0;7.0;13.5;SSE;33.0;56.0;20.0;1012.0;1008.3;No;No;2017;1;12;2;MelbourneAirport;Victoria
2017-01-13;Bendigo;17.9;29.2;0.0;9.2;0.7;W;56.0;36.0;92.0;999.2;999.7;No;Yes;2017;1;13;2;MelbourneAirport;Victoria
2017-01-14;Bendigo;10.5;24.8;7.6;4.4;8.7;W;44.0;63.0;41.0;1009.1;1011.0;Yes;No;2017;1;14;2;MelbourneAirport;Victoria
2017-01-15;Bendigo;10.8;28.8;0.0;6.8;10.2;S;35.0;60.0;27.0;1017.9;1015.3;No;No;2017;1;15;2;MelbourneAirport;Victoria
2017-01-16;Bendigo;11.3;35.0;0.0;6.2;12.8;NW;33.0;60.0;17.0;1015.1;1011.6;No;No;2017;1;16;3;MelbourneAirport;Victoria
2017-01-17;Bendigo;16.4;41.1;0.0;13.4;8.8;S;52.0;32.0;8.0;1010.4;1005.8;No;No;2017;1;17;3;MelbourneAirport;Victoria
2017-01-18;Bendigo;18.6;27.1;0.0;11.2;10.3;SSE;44.0;64.0;29.0;1011.0;1011.7;No;No;2017;1;18;3;MelbourneAirport;Victoria
2017-01-19;Bendigo;10.0;30.9;0.0;8.8;11.8;SE;35.0;49.0;13.0;1011.8;1007.0;No;Yes;2017;1;19;3;MelbourneAirport;Victoria
2017-01-20;Bendigo;15.0;21.6;22.6;9.4;5.0;W;67.0;96.0;58.0;996.4;1001.0;Yes;No;2017;1;20;3;MelbourneAirport;Victoria
2017-01-21;Bendigo;10.0;26.7;0.0;4.4;10.6;SE;35.0;60.0;34.0;1013.6;1012.7;No;No;2017;1;21;3;MelbourneAirport;Victoria
2017-01-22;Bendigo;12.7;32.7;0.0;5.8;13.2;SSE;33.0;52.0;23.0;1014.3;1011.3;No;No;2017;1;22;3;MelbourneAirport;Victoria
2017-01-23;Bendigo;19.6;38.4;0.0;6.6;3.8;SW;54.0;44.0;15.0;1006.9;1003.2;No;Yes;2017;1;23;4;MelbourneAirport;Victoria
2017-01-24;Bendigo;18.3;27.5;2.0;10.4;11.5;S;48.0;63.0;30.0;1011.7;1013.4;Yes;No;2017;1;24;4;MelbourneAirport;Victoria
2017-01-25;Bendigo;11.9;30.0;0.0;10.6;13.3;SSE;39.0;55.0;16.0;1018.6;1015.5;No;No;2017;1;25;4;MelbourneAirport;Victoria
2017-01-26;Bendigo;13.2;29.3;0.0;7.2;8.3;SE;39.0;58.0;33.0;1016.9;1015.1;No;No;2017;1;26;4;MelbourneAirport;Victoria
2017-01-27;Bendigo;12.7;33.6;0.0;5.4;11.7;SSE;35.0;58.0;19.0;1015.1;1012.4;No;No;2017;1;27;4;MelbourneAirport;Victoria
2017-01-28;Bendigo;13.9;35.7;0.0;6.6;13.4;WSW;39.0;47.0;16.0;1013.4;1011.8;No;No;2017;1;28;4;MelbourneAirport;Victoria
2017-01-29;Bendigo;15.5;36.8;0.0;8.8;13.4;SSE;33.0;52.0;14.0;1015.4;1012.3;No;No;2017;1;29;4;MelbourneAirport;Victoria
2017-01-30;Bendigo;13.8;33.2;0.0;10.6;0.4;W;59.0;54.0;27.0;1007.4;1007.4;No;No;2017;1;30;5;MelbourneAirport;Victoria
2017-01-31;Bendigo;14.3;27.2;0.0;7.8;11.7;SSW;39.0;58.0;30.0;1013.4;1011.9;No;No;2017;1;31;5;MelbourneAirport;Victoria
2017-02-01;Bendigo;12.5;21.9;0.0;5.4;3.2;W;30.0;63.0;40.0;1014.2;1013.1;No;No;2017;2;1;5;MelbourneAirport;Victoria
2017-02-02;Bendigo;11.9;27.7;0.0;4.0;12.9;WSW;35.0;54.0;29.0;1016.3;1014.4;No;No;2017;2;2;5;MelbourneAirport;Victoria
2017-02-03;Bendigo;11.1;31.1;0.0;7.0;12.4;NW;26.0;62.0;21.0;1015.4;1013.0;No;No;2017;2;3;5;MelbourneAirport;Victoria
2017-02-04;Bendigo;11.5;36.2;0.0;7.4;11.8;NNW;48.0;44.0;12.0;1011.9;1008.4;No;No;2017;2;4;5;MelbourneAirport;Victoria
2017-02-05;Bendigo;20.4;26.2;0.6;10.8;1.5;W;33.0;84.0;73.0;1009.2;1006.9;No;Yes;2017;2;5;5;MelbourneAirport;Victoria
2017-02-06;Bendigo;17.8;18.1;24.2;7.6;0.0;SSE;43.0;93.0;72.0;1012.0;1014.4;Yes;No;2017;2;6;6;MelbourneAirport;Victoria
2017-02-07;Bendigo;12.2;30.3;0.2;2.2;11.5;SE;41.0;67.0;37.0;1018.4;1016.4;No;No;2017;2;7;6;MelbourneAirport;Victoria
2017-02-08;Bendigo;16.3;35.7;0.0;6.6;12.7;ENE;41.0;65.0;37.0;1018.9;1014.8;No;No;2017;2;8;6;MelbourneAirport;Victoria
2017-02-09;Bendigo;22.6;41.6;0.0;19.0;9.9;N;74.0;64.0;25.0;1012.7;1007.4;No;No;2017;2;9;6;MelbourneAirport;Victoria
2017-02-10;Bendigo;19.4;41.3;0.4;6.0;8.4;W;41.0;63.0;26.0;1009.5;1007.3;No;No;2017;2;10;6;MelbourneAirport;Victoria
2017-02-11;Bendigo;22.1;35.9;0.2;5.2;10.3;SSW;41.0;57.0;36.0;1007.5;1004.9;No;No;2017;2;11;6;MelbourneAirport;Victoria
2017-02-12;Bendigo;14.8;22.3;0.0;6.6;5.2;SSW;54.0;66.0;31.0;1008.2;1008.5;No;No;2017;2;12;6;MelbourneAirport;Victoria
2017-02-13;Bendigo;12.8;23.4;0.0;4.8;3.8;WSW;46.0;71.0;45.0;1012.4;1012.2;No;No;2017;2;13;7;MelbourneAirport;Victoria
2017-02-14;Bendigo;12.4;24.7;0.0;5.0;6.1;SE;35.0;57.0;36.0;1018.3;1016.1;No;No;2017;2;14;7;MelbourneAirport;Victoria
2017-02-15;Bendigo;9.1;31.3;0.0;6.0;12.0;NNW;52.0;57.0;20.0;1013.8;1009.5;No;No;2017;2;15;7;MelbourneAirport;Victoria
2017-02-16;Bendigo;15.3;31.8;0.0;9.2;8.3;WNW;43.0;67.0;29.0;1010.0;1007.0;No;No;2017;2;16;7;MelbourneAirport;Victoria
2017-02-17;Bendigo;11.6;26.4;0.0;7.4;9.9;WSW;41.0;65.0;30.0;1009.4;1008.1;No;No;2017;2;17;7;MelbourneAirport;Victoria
2017-02-18;Bendigo;11.3;21.4;0.0;8.4;7.6;WSW;39.0;58.0;28.0;1010.7;1009.7;No;No;2017;2;18;7;MelbourneAirport;Victoria
2017-02-19;Bendigo;5.5;19.3;0.0;5.6;5.8;SW;52.0;63.0;48.0;1011.0;1007.9;No;Yes;2017;2;19;7;MelbourneAirport;Victoria
2017-02-20;Bendigo;7.2;21.7;3.8;2.8;10.2;W;44.0;79.0;35.0;1014.2;1013.2;Yes;No;2017;2;20;8;MelbourneAirport;Victoria
2017-02-21;Bendigo;5.8;25.5;0.0;4.8;12.7;NE;24.0;61.0;27.0;1020.5;1018.3;No;No;2017;2;21;8;MelbourneAirport;Victoria
2017-02-22;Bendigo;10.7;34.2;0.0;7.8;12.3;N;54.0;45.0;13.0;1015.9;1010.6;No;No;2017;2;22;8;MelbourneAirport;Victoria
2017-02-23;Bendigo;12.5;29.8;0.0;12.6;12.3;S;37.0;55.0;32.0;1016.0;1016.4;No;No;2017;2;23;8;MelbourneAirport;Victoria
2017-02-24;Bendigo;12.8;25.5;0.0;7.4;2.9;SSE;48.0;67.0;32.0;1022.2;1020.9;No;No;2017;2;24;8;MelbourneAirport;Victoria
2017-02-25;Bendigo;11.9;24.8;0.0;6.0;11.8;SSE;48.0;59.0;34.0;1021.5;1018.9;No;No;2017;2;25;8;MelbourneAirport;Victoria
2017-02-26;Bendigo;13.5;30.4;0.0;7.2;12.0;NNE;39.0;61.0;35.0;1020.1;1018.1;No;No;2017;2;26;8;MelbourneAirport;Victoria
2017-02-27;Bendigo;14.8;31.3;0.0;8.0;12.3;NE;31.0;50.0;27.0;1023.1;1020.3;No;No;2017;2;27;9;MelbourneAirport;Victoria
2017-02-28;Bendigo;17.2;32.9;0.0;10.2;12.2;E;30.0;50.0;25.0;1022.4;1019.6;No;No;2017;2;28;9;MelbourneAirport;Victoria
2017-03-01;Bendigo;17.8;33.8;0.0;11.2;12.0;SE;37.0;47.0;20.0;1021.0;1018.4;No;No;2017;3;1;9;MelbourneAirport;Victoria
2017-03-02;Bendigo;13.0;34.5;0.0;9.6;10.7;S;52.0;28.0;10.0;1017.8;1016.0;No;No;2017;3;2;9;MelbourneAirport;Victoria
2017-03-03;Bendigo;17.7;30.3;0.0;4.0;7.4;SE;41.0;69.0;35.0;1020.0;1017.6;No;No;2017;3;3;9;MelbourneAirport;Victoria
2017-03-04;Bendigo;17.7;33.0;0.0;6.6;10.5;SSE;35.0;59.0;31.0;1017.0;1013.2;No;No;2017;3;4;9;MelbourneAirport;Victoria
2017-03-05;Bendigo;17.4;30.8;0.0;7.2;6.9;SSE;46.0;75.0;30.0;1014.0;1012.1;No;No;2017;3;5;9;MelbourneAirport;Victoria
2017-03-06;Bendigo;15.6;29.4;0.0;7.6;10.1;S;39.0;65.0;31.0;1015.2;1013.6;No;No;2017;3;6;10;MelbourneAirport;Victoria
2017-03-07;Bendigo;14.1;29.3;0.0;8.4;11.8;SSE;31.0;65.0;28.0;1018.0;1015.7;No;No;2017;3;7;10;MelbourneAirport;Victoria
2017-03-08;Bendigo;14.2;29.8;0.0;7.0;11.8;NE;30.0;54.0;26.0;1019.1;1015.9;No;No;2017;3;8;10;MelbourneAirport;Victoria
2017-03-09;Bendigo;13.1;31.9;0.0;9.0;10.2;S;22.0;53.0;24.0;1018.4;1015.3;No;No;2017;3;9;10;MelbourneAirport;Victoria
2017-03-10;Bendigo;13.8;33.4;0.0;9.0;9.7;SSE;37.0;44.0;17.0;1016.0;1013.7;No;No;2017;3;10;10;MelbourneAirport;Victoria
2017-03-11;Bendigo;15.2;33.6;0.0;6.4;5.7;SW;54.0;53.0;18.0;1012.1;1007.9;No;No;2017;3;11;10;MelbourneAirport;Victoria
2017-03-12;Bendigo;19.4;27.4;0.0;4.2;7.2;WNW;41.0;60.0;29.0;1001.4;1001.9;No;No;2017;3;12;10;MelbourneAirport;Victoria
2017-03-13;Bendigo;13.9;30.2;0.0;8.6;9.1;SSE;44.0;65.0;29.0;1011.8;1011.7;No;No;2017;3;13;11;MelbourneAirport;Victoria
2017-03-14;Bendigo;16.7;32.5;0.0;5.4;10.9;NNE;39.0;60.0;27.0;1018.6;1015.9;No;No;2017;3;14;11;MelbourneAirport;Victoria
2017-03-15;Bendigo;19.4;31.7;0.0;10.2;11.3;NE;46.0;60.0;37.0;1017.0;1012.6;No;Yes;2017;3;15;11;MelbourneAirport;Victoria
2017-03-16;Bendigo;20.1;30.5;1.2;13.6;2.7;SW;43.0;88.0;39.0;1009.8;1008.9;Yes;No;2017;3;16;11;MelbourneAirport;Victoria
2017-03-17;Bendigo;12.6;27.4;0.0;2.8;11.3;SE;44.0;62.0;26.0;1020.6;1020.5;No;No;2017;3;17;11;MelbourneAirport;Victoria
2017-03-18;Bendigo;13.4;31.4;0.0;6.6;11.4;SSE;26.0;54.0;28.0;1024.8;1022.1;No;No;2017;3;18;11;MelbourneAirport;Victoria
2017-03-19;Bendigo;14.0;33.0;0.0;7.6;11.4;NE;37.0;52.0;26.0;1020.0;1015.4;No;No;2017;3;19;11;MelbourneAirport;Victoria
2017-03-20;Bendigo;20.0;33.5;0.8;7.8;4.8;NE;35.0;94.0;36.0;1015.5;1012.4;No;Yes;2017;3;20;12;MelbourneAirport;Victoria
2017-03-21;Bendigo;19.7;26.4;6.4;3.4;2.3;NW;37.0;91.0;96.0;1012.3;1010.5;Yes;Yes;2017;3;21;12;MelbourneAirport;Victoria
2017-03-22;Bendigo;16.7;25.5;34.2;3.2;0.7;SSE;50.0;81.0;61.0;1014.4;1013.3;Yes;No;2017;3;22;12;MelbourneAirport;Victoria
2017-03-23;Bendigo;15.8;26.4;0.2;2.0;9.0;SSE;43.0;78.0;47.0;1017.7;1016.2;No;No;2017;3;23;12;MelbourneAirport;Victoria
2017-03-24;Bendigo;13.6;26.4;0.0;3.6;6.6;SSE;28.0;75.0;46.0;1018.4;1015.4;No;No;2017;3;24;12;MelbourneAirport;Victoria
2017-03-25;Bendigo;17.2;27.8;0.2;4.0;6.2;SSE;26.0;82.0;61.0;1013.6;1012.0;No;No;2017;3;25;12;MelbourneAirport;Victoria
2017-03-26;Bendigo;17.3;29.6;0.0;4.8;5.1;N;24.0;82.0;41.0;1013.9;1011.7;No;No;2017;3;26;12;MelbourneAirport;Victoria
2017-03-27;Bendigo;16.7;34.2;0.0;6.0;6.1;W;59.0;69.0;59.0;1008.2;1008.8;No;No;2017;3;27;13;MelbourneAirport;Victoria
2017-03-28;Bendigo;8.1;24.5;1.0;5.8;10.9;NW;26.0;83.0;35.0;1014.9;1012.3;No;No;2017;3;28;13;MelbourneAirport;Victoria
2017-03-29;Bendigo;9.4;26.7;0.2;5.2;9.4;SW;50.0;73.0;31.0;1010.8;1006.3;No;Yes;2017;3;29;13;MelbourneAirport;Victoria
2017-03-30;Bendigo;8.0;18.9;1.6;6.4;8.0;SSW;48.0;82.0;40.0;1016.2;1016.6;Yes;No;2017;3;30;13;MelbourneAirport;Victoria
2017-03-31;Bendigo;4.8;20.1;0.0;5.0;6.7;SSE;31.0;75.0;35.0;1021.9;1018.6;No;No;2017;3;31;13;MelbourneAirport;Victoria
2017-04-01;Bendigo;5.5;20.0;0.0;3.4;4.8;SW;37.0;71.0;40.0;1020.9;1021.5;No;No;2017;4;1;13;MelbourneAirport;Victoria
2017-04-02;Bendigo;6.2;20.0;0.0;4.6;4.4;SSE;52.0;60.0;38.0;1027.9;1026.1;No;No;2017;4;2;13;MelbourneAirport;Victoria
2017-04-03;Bendigo;9.0;23.4;0.0;4.0;10.9;SSE;39.0;54.0;35.0;1030.1;1026.9;No;No;2017;4;3;14;MelbourneAirport;Victoria
2017-04-04;Bendigo;9.7;24.3;0.0;3.6;9.8;NE;24.0;57.0;29.0;1030.7;1026.7;No;No;2017;4;4;14;MelbourneAirport;Victoria
2017-04-05;Bendigo;8.4;24.5;0.0;5.4;10.2;NE;28.0;60.0;30.0;1026.8;1022.1;No;No;2017;4;5;14;MelbourneAirport;Victoria
2017-04-06;Bendigo;8.8;25.0;0.0;6.4;9.7;NE;26.0;57.0;26.0;1024.8;1021.6;No;No;2017;4;6;14;MelbourneAirport;Victoria
2017-04-07;Bendigo;8.4;26.2;0.0;8.0;10.5;N;50.0;56.0;31.0;1025.5;1021.1;No;No;2017;4;7;14;MelbourneAirport;Victoria
2017-04-08;Bendigo;10.4;27.6;0.0;9.4;7.1;SW;61.0;56.0;27.0;1020.5;1013.9;No;Yes;2017;4;8;14;MelbourneAirport;Victoria
2017-04-09;Bendigo;10.8;12.8;10.2;7.8;0.5;WNW;65.0;80.0;65.0;1008.1;1008.2;Yes;Yes;2017;4;9;14;MelbourneAirport;Victoria
2017-04-10;Bendigo;8.7;15.3;36.0;2.8;0.0;SW;72.0;75.0;62.0;1014.8;1017.8;Yes;No;2017;4;10;15;MelbourneAirport;Victoria
