Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;RainToday;RainTomorrow;year;month;day;week;Radar;Region
2013-07-14;Witchcliffe;11.3;19.6;27.4;1.4;1.4;W;48.0;99.0;80.0;1015.4;1013.3;Yes;Yes;2013;7;14;28;Perth;Western Australia
2013-07-15;Witchcliffe;15.7;18.3;99.4;0.8;4.5;NW;48.0;99.0;73.0;1012.0;1011.1;Yes;Yes;2013;7;15;29;Perth;Western Australia
2013-07-16;Witchcliffe;9.4;15.6;15.0;2.6;2.2;SSW;81.0;77.0;73.0;1007.5;1001.9;Yes;Yes;2013;7;16;29;Perth;Western Australia
2013-07-17;Witchcliffe;7.8;13.4;17.8;2.4;8.5;S;61.0;77.0;60.0;1021.1;1022.1;Yes;No;2013;7;17;29;Perth;Western Australia
2013-07-18;Witchcliffe;6.7;15.8;0.4;2.6;7.9;SSE;37.0;86.0;61.0;1026.5;1025.8;No;No;2013;7;18;29;Perth;Western Australia
2013-07-19;Witchcliffe;6.9;14.5;1.0;2.0;9.0;ESE;30.0;90.0;55.0;1033.7;1033.4;No;No;2013;7;19;29;Perth;Western Australia
2013-07-20;Witchcliffe;2.9;14.9;0.0;2.4;9.0;ESE;24.0;99.0;65.0;1036.3;1032.0;No;No;2013;7;20;29;Perth;Western Australia
2013-07-21;Witchcliffe;0.9;13.2;0.2;2.6;7.2;NE;26.0;98.0;60.0;1030.6;1025.8;No;No;2013;7;21;29;Perth;Western Australia
2013-07-22;Witchcliffe;3.1;16.0;0.0;1.8;9.0;NNE;56.0;69.0;66.0;1022.5;1018.1;No;No;2013;7;22;30;Perth;Western Australia
2013-07-23;Witchcliffe;9.3;16.4;0.0;2.2;6.7;N;57.0;75.0;96.0;1012.7;1012.1;No;Yes;2013;7;23;30;Perth;Western Australia
2013-07-24;Witchcliffe;11.8;16.9;32.6;2.8;8.8;WNW;52.0;62.0;63.0;1019.0;1019.0;Yes;Yes;2013;7;24;30;Perth;Western Australia
2013-07-25;Witchcliffe;8.2;16.8;2.8;3.6;8.8;NNW;46.0;96.0;72.0;1018.9;1012.8;Yes;Yes;2013;7;25;30;Perth;Western Australia
2013-07-26;Witchcliffe;10.4;15.5;18.8;4.0;2.6;NW;59.0;66.0;84.0;1002.7;1000.8;Yes;Yes;2013;7;26;30;Perth;Western Australia
2013-07-27;Witchcliffe;8.1;17.2;13.0;2.8;6.4;SSW;57.0;78.0;83.0;1006.2;1012.2;Yes;Yes;2013;7;27;30;Perth;Western Australia
2013-07-28;Witchcliffe;10.1;17.6;4.4;2.4;6.2;W;37.0;70.0;66.0;1020.9;1020.1;Yes;Yes;2013;7;28;30;Perth;Western Australia
2013-07-29;Witchcliffe;8.5;18.3;5.0;2.4;3.5;NW;28.0;99.0;70.0;1024.7;1022.4;Yes;No;2013;7;29;31;Perth;Western Australia
2013-07-30;Witchcliffe;11.2;19.2;0.2;2.0;5.0;NW;50.0;64.0;66.0;1020.1;1017.3;No;Yes;2013;7;30;31;Perth;Western Australia
2013-07-31;Witchcliffe;14.0;18.9;3.2;2.6;4.9;W;43.0;64.0;70.0;1017.7;1016.8;Yes;Yes;2013;7;31;31;Perth;Western Australia
2013-08-01;Witchcliffe;13.6;18.0;2.6;2.0;8.1;WNW;39.0;92.0;59.0;1021.0;1022.0;Yes;No;2013;8;1;31;Perth;Western Australia
2013-08-02;Witchcliffe;7.5;17.0;0.2;3.0;8.6;NNW;33.0;78.0;87.0;1027.1;1026.0;No;No;2013;8;2;31;Perth;Western Australia
2013-08-03;Witchcliffe;13.5;18.1;0.6;3.2;9.7;NW;22.0;76.0;67.0;1026.3;1023.2;No;No;2013;8;3;31;Perth;Western Australia
2013-08-04;Witchcliffe;10.8;20.2;0.6;2.2;9.7;WNW;46.0;89.0;75.0;1015.7;1012.9;No;No;2013;8;4;31;Perth;Western Australia
2013-08-05;Witchcliffe;15.9;18.0;0.8;3.4;6.8;NW;50.0;76.0;90.0;1011.7;1010.8;No;Yes;2013;8;5;32;Perth;Western Australia
2013-08-06;Witchcliffe;12.9;18.0;16.2;2.0;3.4;NW;28.0;99.0;98.0;1014.4;1013.1;Yes;Yes;2013;8;6;32;Perth;Western Australia
2013-08-07;Witchcliffe;14.1;19.3;31.4;1.6;3.0;WNW;67.0;100.0;90.0;1008.8;1006.2;Yes;Yes;2013;8;7;32;Perth;Western Australia
2013-08-08;Witchcliffe;11.9;17.1;24.0;1.8;1.5;WNW;50.0;81.0;62.0;1009.5;1010.0;Yes;Yes;2013;8;8;32;Perth;Western Australia
2013-08-09;Witchcliffe;12.6;17.7;2.6;1.2;5.0;WSW;46.0;59.0;67.0;1017.5;1016.6;Yes;Yes;2013;8;9;32;Perth;Western Australia
2013-08-10;Witchcliffe;11.7;18.7;1.2;1.6;8.5;WNW;50.0;58.0;74.0;1015.5;1013.9;Yes;Yes;2013;8;10;32;Perth;Western Australia
2013-08-11;Witchcliffe;11.1;15.3;7.4;1.6;8.6;WSW;44.0;53.0;74.0;1018.0;1017.5;Yes;Yes;2013;8;11;32;Perth;Western Australia
2013-08-12;Witchcliffe;12.0;16.9;4.4;4.0;3.5;WNW;50.0;65.0;73.0;1017.1;1015.4;Yes;Yes;2013;8;12;33;Perth;Western Australia
2013-08-13;Witchcliffe;12.7;16.3;7.2;3.4;5.2;WNW;52.0;71.0;63.0;1015.0;1017.1;Yes;No;2013;8;13;33;Perth;Western Australia
2013-08-14;Witchcliffe;6.8;16.3;0.8;3.0;7.1;NW;54.0;65.0;69.0;1019.0;1016.0;No;Yes;2013;8;14;33;Perth;Western Australia
2013-08-15;Witchcliffe;12.7;13.8;10.6;1.6;2.6;WSW;72.0;90.0;66.0;1008.3;1009.4;Yes;Yes;2013;8;15;33;Perth;Western Australia
2013-08-16;Witchcliffe;7.5;15.4;15.4;3.4;7.1;W;56.0;80.0;58.0;1016.8;1015.4;Yes;Yes;2013;8;16;33;Perth;Western Australia
2013-08-17;Witchcliffe;9.7;16.6;9.4;2.8;6.0;WSW;46.0;72.0;65.0;1018.5;1019.0;Yes;No;2013;8;17;33;Perth;Western Australia
2013-08-18;Witchcliffe;6.4;17.1;0.6;2.6;6.4;S;28.0;99.0;72.0;1024.1;1023.3;No;No;2013;8;18;33;Perth;Western Australia
2013-08-19;Witchcliffe;6.1;17.6;0.0;1.8;10.4;SW;35.0;99.0;64.0;1025.5;1024.1;No;Yes;2013;8;19;34;Perth;Western Australia
2013-08-20;Witchcliffe;5.6;17.7;1.4;2.6;9.7;W;35.0;99.0;59.0;1027.7;1025.6;Yes;Yes;2013;8;20;34;Perth;Western Australia
2013-08-21;Witchcliffe;8.0;18.5;5.0;2.6;10.4;SW;30.0;99.0;71.0;1029.6;1028.4;Yes;No;2013;8;21;34;Perth;Western Australia
2013-08-22;Witchcliffe;7.1;18.5;0.4;3.4;10.0;SSW;22.0;99.0;60.0;1030.6;1028.1;No;No;2013;8;22;34;Perth;Western Australia
2013-08-23;Witchcliffe;6.0;19.9;0.0;3.2;10.5;N;30.0;76.0;50.0;1026.7;1022.4;No;No;2013;8;23;34;Perth;Western Australia
2013-08-24;Witchcliffe;5.6;20.6;0.0;3.2;10.0;SSE;44.0;89.0;68.0;1018.0;1016.2;No;Yes;2013;8;24;34;Perth;Western Australia
2013-08-25;Witchcliffe;12.5;14.1;3.4;3.2;0.9;SSE;30.0;99.0;99.0;1014.1;1009.5;Yes;Yes;2013;8;25;34;Perth;Western Australia
2013-08-26;Witchcliffe;11.3;17.1;38.2;1.2;8.2;S;39.0;95.0;70.0;1014.3;1015.2;Yes;Yes;2013;8;26;35;Perth;Western Australia
2013-08-27;Witchcliffe;9.8;15.4;1.6;3.0;1.2;E;43.0;88.0;76.0;1014.4;1011.0;Yes;Yes;2013;8;27;35;Perth;Western Australia
2013-08-28;Witchcliffe;6.5;17.6;8.8;2.6;8.4;WSW;37.0;87.0;60.0;1011.4;1012.4;Yes;Yes;2013;8;28;35;Perth;Western Australia
2013-08-29;Witchcliffe;7.4;18.5;3.2;4.6;8.4;WNW;57.0;75.0;61.0;1010.4;1006.4;Yes;Yes;2013;8;29;35;Perth;Western Australia
2013-08-30;Witchcliffe;13.2;17.9;3.4;1.4;5.9;WNW;70.0;68.0;66.0;1003.7;1001.5;Yes;Yes;2013;8;30;35;Perth;Western Australia
2013-08-31;Witchcliffe;13.1;18.3;7.8;4.6;5.7;NNW;76.0;70.0;70.0;1002.0;1003.3;Yes;Yes;2013;8;31;35;Perth;Western Australia
2013-09-01;Witchcliffe;13.8;19.9;4.2;1.6;2.2;NNW;56.0;71.0;66.0;1014.3;1014.5;Yes;Yes;2013;9;1;35;Perth;Western Australia
2013-09-02;Witchcliffe;11.8;21.4;8.0;2.0;2.4;N;48.0;84.0;63.0;1018.7;1016.0;Yes;No;2013;9;2;36;Perth;Western Australia
2013-09-03;Witchcliffe;15.1;19.3;0.2;0.6;3.8;NW;61.0;76.0;84.0;1009.0;1009.1;No;Yes;2013;9;3;36;Perth;Western Australia
2013-09-04;Witchcliffe;8.9;17.2;14.6;4.6;10.2;W;52.0;52.0;51.0;1022.4;1023.2;Yes;Yes;2013;9;4;36;Perth;Western Australia
2013-09-05;Witchcliffe;10.2;18.3;1.6;3.4;9.0;WNW;37.0;72.0;81.0;1026.6;1025.9;Yes;No;2013;9;5;36;Perth;Western Australia
2013-09-06;Witchcliffe;7.0;18.6;0.6;3.2;10.3;SSE;28.0;78.0;59.0;1026.3;1022.4;No;No;2013;9;6;36;Perth;Western Australia
2013-09-07;Witchcliffe;7.8;16.5;0.0;7.0;1.6;SE;35.0;76.0;73.0;1018.2;1015.0;No;Yes;2013;9;7;36;Perth;Western Australia
2013-09-08;Witchcliffe;7.3;18.1;3.8;1.6;10.0;SSW;30.0;78.0;56.0;1020.6;1020.0;Yes;No;2013;9;8;36;Perth;Western Australia
2013-09-09;Witchcliffe;6.3;19.3;0.0;4.2;9.8;N;30.0;75.0;61.0;1019.6;1015.4;No;Yes;2013;9;9;37;Perth;Western Australia
2013-09-10;Witchcliffe;11.4;19.3;5.0;3.4;3.2;NNW;52.0;69.0;55.0;1007.5;1004.6;Yes;Yes;2013;9;10;37;Perth;Western Australia
2013-09-11;Witchcliffe;11.2;16.3;26.8;2.8;5.2;WNW;69.0;76.0;78.0;998.5;1000.4;Yes;Yes;2013;9;11;37;Perth;Western Australia
2013-09-12;Witchcliffe;12.0;17.5;22.2;1.4;6.6;WSW;43.0;64.0;66.0;1014.4;1015.5;Yes;Yes;2013;9;12;37;Perth;Western Australia
2013-09-13;Witchcliffe;10.4;19.3;1.4;3.2;2.3;NNW;39.0;68.0;66.0;1014.1;1008.6;Yes;Yes;2013;9;13;37;Perth;Western Australia
2013-09-14;Witchcliffe;10.5;14.3;37.6;3.0;2.9;SSW;72.0;95.0;92.0;1005.2;1007.9;Yes;Yes;2013;9;14;37;Perth;Western Australia
2013-09-15;Witchcliffe;9.4;16.8;44.4;2.4;10.2;S;43.0;58.0;53.0;1018.0;1016.5;Yes;Yes;2013;9;15;37;Perth;Western Australia
2013-09-16;Witchcliffe;7.0;16.3;2.0;1.6;7.0;N;70.0;66.0;80.0;1007.2;1006.3;Yes;Yes;2013;9;16;38;Perth;Western Australia
2013-09-25;Witchcliffe;11.4;17.2;1.2;4.4;10.1;WNW;67.0;46.0;60.0;1018.1;1017.9;Yes;Yes;2013;9;25;39;Perth;Western Australia
2013-09-26;Witchcliffe;12.4;17.3;3.6;4.0;6.2;WNW;57.0;76.0;56.0;1012.9;1016.0;Yes;No;2013;9;26;39;Perth;Western Australia
2013-09-27;Witchcliffe;11.4;17.2;0.0;3.4;9.5;W;39.0;64.0;61.0;1020.5;1019.0;No;No;2013;9;27;39;Perth;Western Australia
2013-09-28;Witchcliffe;14.2;18.9;0.0;4.2;9.0;WNW;54.0;66.0;67.0;1013.9;1010.4;No;Yes;2013;9;28;39;Perth;Western Australia
2013-09-29;Witchcliffe;11.1;14.6;7.6;3.8;2.1;S;33.0;96.0;68.0;1009.2;1007.0;Yes;Yes;2013;9;29;39;Perth;Western Australia
2013-09-30;Witchcliffe;8.0;16.1;10.2;3.6;10.2;WNW;50.0;63.0;47.0;1016.4;1018.3;Yes;No;2013;9;30;40;Perth;Western Australia
2013-10-01;Witchcliffe;6.5;17.0;0.0;3.0;9.7;WNW;39.0;65.0;66.0;1021.3;1021.0;No;No;2013;10;1;40;Perth;Western Australia
2013-10-02;Witchcliffe;6.8;21.5;0.4;4.2;11.3;W;24.0;72.0;64.0;1025.8;1023.2;No;No;2013;10;2;40;Perth;Western Australia
2013-10-03;Witchcliffe;7.4;22.5;0.0;4.4;11.4;WSW;30.0;87.0;59.0;1018.2;1015.1;No;No;2013;10;3;40;Perth;Western Australia
2013-10-04;Witchcliffe;12.9;19.3;0.6;6.2;5.7;W;41.0;78.0;62.0;1016.3;1016.3;No;Yes;2013;10;4;40;Perth;Western Australia
2013-10-05;Witchcliffe;9.9;18.9;1.2;4.8;7.8;WNW;52.0;87.0;64.0;1011.8;1013.0;Yes;Yes;2013;10;5;40;Perth;Western Australia
2013-10-06;Witchcliffe;6.8;19.7;3.6;2.4;10.9;NW;56.0;61.0;66.0;1011.3;1010.6;Yes;Yes;2013;10;6;40;Perth;Western Australia
2013-10-07;Witchcliffe;15.2;21.2;1.2;4.8;10.0;NNW;65.0;67.0;61.0;1010.8;1009.6;Yes;Yes;2013;10;7;41;Perth;Western Australia
2013-10-08;Witchcliffe;12.5;18.3;2.8;4.6;7.3;WSW;44.0;87.0;79.0;1008.4;1008.5;Yes;Yes;2013;10;8;41;Perth;Western Australia
2013-10-09;Witchcliffe;11.5;18.2;2.4;4.0;6.6;SW;43.0;63.0;57.0;1015.3;1017.9;Yes;No;2013;10;9;41;Perth;Western Australia
2013-10-10;Witchcliffe;9.5;17.6;0.0;3.6;11.5;W;50.0;63.0;66.0;1023.1;1021.1;No;Yes;2013;10;10;41;Perth;Western Australia
2013-10-11;Witchcliffe;13.8;16.8;2.6;4.0;6.5;WSW;52.0;82.0;56.0;1015.4;1016.2;Yes;Yes;2013;10;11;41;Perth;Western Australia
2013-10-12;Witchcliffe;8.5;17.7;2.8;4.0;9.8;WSW;39.0;58.0;47.0;1021.9;1022.7;Yes;No;2013;10;12;41;Perth;Western Australia
2013-10-13;Witchcliffe;3.0;19.4;0.0;5.2;11.7;W;28.0;56.0;48.0;1028.7;1025.3;No;No;2013;10;13;41;Perth;Western Australia
2013-10-14;Witchcliffe;4.4;20.9;0.0;6.0;11.1;WSW;33.0;63.0;59.0;1024.8;1021.3;No;No;2013;10;14;42;Perth;Western Australia
2013-10-15;Witchcliffe;12.8;18.7;0.4;6.0;9.0;WNW;50.0;78.0;71.0;1018.6;1016.5;No;Yes;2013;10;15;42;Perth;Western Australia
2013-10-16;Witchcliffe;13.2;19.6;6.2;4.2;7.8;WSW;39.0;60.0;61.0;1019.3;1019.5;Yes;No;2013;10;16;42;Perth;Western Australia
2013-10-17;Witchcliffe;5.3;20.8;0.0;4.8;11.4;NNW;41.0;79.0;59.0;1019.5;1017.1;No;Yes;2013;10;17;42;Perth;Western Australia
2013-10-18;Witchcliffe;14.0;19.9;1.4;5.0;10.9;WNW;43.0;75.0;63.0;1014.1;1011.3;Yes;Yes;2013;10;18;42;Perth;Western Australia
2013-10-19;Witchcliffe;10.9;13.6;5.8;6.0;0.4;SSE;46.0;97.0;93.0;1011.6;1011.3;Yes;Yes;2013;10;19;42;Perth;Western Australia
2013-10-20;Witchcliffe;8.8;17.0;18.4;2.2;9.7;S;46.0;85.0;59.0;1020.8;1021.2;Yes;No;2013;10;20;42;Perth;Western Australia
2013-10-21;Witchcliffe;4.5;18.6;0.4;5.0;11.9;S;33.0;61.0;51.0;1026.5;1024.2;No;No;2013;10;21;43;Perth;Western Australia
2013-10-22;Witchcliffe;5.3;19.5;0.0;5.8;12.3;SSE;44.0;62.0;52.0;1026.5;1024.3;No;No;2013;10;22;43;Perth;Western Australia
2013-10-23;Witchcliffe;8.4;22.4;0.2;6.8;12.6;ESE;33.0;59.0;46.0;1025.8;1022.3;No;No;2013;10;23;43;Perth;Western Australia
2013-10-24;Witchcliffe;8.9;25.0;0.0;11.2;11.2;ENE;33.0;58.0;44.0;1019.1;1015.4;No;No;2013;10;24;43;Perth;Western Australia
2013-10-25;Witchcliffe;10.6;23.6;0.0;9.0;11.4;S;31.0;67.0;57.0;1015.6;1015.1;No;No;2013;10;25;43;Perth;Western Australia
2013-10-26;Witchcliffe;13.5;22.4;0.0;6.8;8.8;SSE;35.0;69.0;61.0;1021.9;1021.4;No;No;2013;10;26;43;Perth;Western Australia
2013-10-27;Witchcliffe;9.0;23.9;0.2;6.2;12.4;SSE;39.0;73.0;52.0;1023.8;1022.8;No;No;2013;10;27;43;Perth;Western Australia
2013-10-28;Witchcliffe;10.1;24.8;0.2;7.0;12.6;SE;35.0;82.0;58.0;1025.1;1022.4;No;No;2013;10;28;44;Perth;Western Australia
2013-10-29;Witchcliffe;11.5;24.3;0.2;8.4;12.5;SSE;44.0;82.0;59.0;1022.7;1020.1;No;No;2013;10;29;44;Perth;Western Australia
2013-10-30;Witchcliffe;11.0;32.4;0.4;9.6;12.7;WSW;26.0;58.0;44.0;1015.3;1011.2;No;No;2013;10;30;44;Perth;Western Australia
2013-10-31;Witchcliffe;14.4;23.0;0.0;8.0;10.0;WNW;24.0;67.0;61.0;1017.0;1016.9;No;No;2013;10;31;44;Perth;Western Australia
2013-11-01;Witchcliffe;13.2;20.2;0.4;7.8;12.1;SSE;48.0;87.0;61.0;1020.8;1020.2;No;No;2013;11;1;44;Perth;Western Australia
2013-11-02;Witchcliffe;12.1;22.0;0.0;7.4;11.4;SSE;70.0;57.0;55.0;1025.6;1022.7;No;No;2013;11;2;44;Perth;Western Australia
2013-11-03;Witchcliffe;8.5;27.7;0.0;11.0;11.3;E;33.0;52.0;40.0;1021.9;1017.5;No;No;2013;11;3;44;Perth;Western Australia
2013-11-04;Witchcliffe;14.0;31.4;0.0;8.0;7.3;SSE;33.0;63.0;60.0;1013.8;1012.8;No;No;2013;11;4;45;Perth;Western Australia
2013-11-05;Witchcliffe;15.1;21.6;0.2;7.2;6.0;S;33.0;58.0;51.0;1018.2;1017.6;No;No;2013;11;5;45;Perth;Western Australia
2013-11-06;Witchcliffe;11.3;19.3;0.0;6.2;8.5;SE;37.0;93.0;72.0;1018.8;1018.7;No;No;2013;11;6;45;Perth;Western Australia
2013-11-07;Witchcliffe;7.4;23.4;0.4;5.4;12.3;S;39.0;62.0;51.0;1022.9;1021.1;No;No;2013;11;7;45;Perth;Western Australia
2013-11-08;Witchcliffe;6.6;24.9;0.0;8.0;12.7;SE;31.0;52.0;44.0;1022.2;1019.9;No;No;2013;11;8;45;Perth;Western Australia
2013-11-09;Witchcliffe;7.2;29.8;0.0;10.0;13.1;S;39.0;59.0;41.0;1020.7;1018.4;No;No;2013;11;9;45;Perth;Western Australia
2013-11-10;Witchcliffe;10.6;32.8;0.0;10.8;13.1;N;44.0;38.0;20.0;1016.3;1013.4;No;No;2013;11;10;45;Perth;Western Australia
2013-11-11;Witchcliffe;9.7;25.6;0.0;9.4;11.1;SSE;46.0;66.0;60.0;1015.5;1015.7;No;No;2013;11;11;46;Perth;Western Australia
2013-11-12;Witchcliffe;15.8;21.7;0.0;9.2;12.8;SSE;52.0;66.0;56.0;1016.8;1016.0;No;No;2013;11;12;46;Perth;Western Australia
2013-11-13;Witchcliffe;13.5;21.8;0.0;9.4;12.7;SSE;61.0;63.0;62.0;1018.4;1016.6;No;No;2013;11;13;46;Perth;Western Australia
2013-11-14;Witchcliffe;15.1;24.4;0.0;8.4;13.0;SSE;56.0;55.0;55.0;1019.5;1016.9;No;No;2013;11;14;46;Perth;Western Australia
2013-11-15;Witchcliffe;11.3;29.8;0.0;11.6;13.1;ESE;37.0;51.0;40.0;1018.8;1014.7;No;No;2013;11;15;46;Perth;Western Australia
2013-11-16;Witchcliffe;11.6;34.4;0.0;13.0;13.0;SSE;28.0;41.0;32.0;1012.8;1009.4;No;No;2013;11;16;46;Perth;Western Australia
2013-11-17;Witchcliffe;14.0;24.3;0.0;9.2;8.4;S;46.0;81.0;64.0;1010.9;1011.2;No;No;2013;11;17;46;Perth;Western Australia
2013-11-18;Witchcliffe;13.9;20.7;0.0;7.4;7.5;SE;65.0;52.0;48.0;1016.5;1016.3;No;No;2013;11;18;47;Perth;Western Australia
2013-11-19;Witchcliffe;7.8;22.5;0.0;8.8;13.0;S;56.0;43.0;39.0;1020.0;1015.4;No;No;2013;11;19;47;Perth;Western Australia
2013-11-20;Witchcliffe;7.5;25.6;0.0;10.8;12.8;ENE;44.0;44.0;28.0;1016.5;1010.5;No;No;2013;11;20;47;Perth;Western Australia
2013-11-21;Witchcliffe;11.5;28.8;0.0;10.8;12.6;S;33.0;48.0;31.0;1010.9;1007.8;No;Yes;2013;11;21;47;Perth;Western Australia
2013-11-22;Witchcliffe;13.6;24.1;3.8;9.4;10.7;ENE;35.0;99.0;64.0;1009.4;1007.5;Yes;Yes;2013;11;22;47;Perth;Western Australia
2013-11-23;Witchcliffe;12.4;27.3;5.0;8.0;12.4;W;31.0;56.0;58.0;1007.0;1005.3;Yes;No;2013;11;23;47;Perth;Western Australia
2013-11-24;Witchcliffe;14.8;21.3;0.2;8.2;7.4;WNW;39.0;90.0;50.0;1007.2;1008.4;No;Yes;2013;11;24;47;Perth;Western Australia
2013-11-25;Witchcliffe;10.1;22.1;1.2;5.8;9.6;S;31.0;52.0;40.0;1014.0;1012.4;Yes;No;2013;11;25;48;Perth;Western Australia
2013-11-26;Witchcliffe;7.0;25.2;0.0;8.0;12.9;SE;48.0;54.0;48.0;1012.6;1010.5;No;No;2013;11;26;48;Perth;Western Australia
2013-11-27;Witchcliffe;12.3;24.4;0.0;8.8;12.9;SE;52.0;54.0;49.0;1011.8;1009.2;No;No;2013;11;27;48;Perth;Western Australia
2013-11-28;Witchcliffe;13.5;29.9;0.0;10.0;11.9;NNW;46.0;54.0;47.0;1008.4;1005.0;No;Yes;2013;11;28;48;Perth;Western Australia
2013-11-29;Witchcliffe;12.2;22.1;8.0;8.0;7.3;N;52.0;99.0;56.0;1002.9;1002.3;Yes;Yes;2013;11;29;48;Perth;Western Australia
2013-11-30;Witchcliffe;13.7;21.5;14.0;4.4;11.1;W;52.0;60.0;64.0;1004.9;1007.6;Yes;Yes;2013;11;30;48;Perth;Western Australia
2013-12-01;Witchcliffe;13.9;21.8;3.8;6.6;11.2;WSW;31.0;85.0;55.0;1015.5;1015.9;Yes;No;2013;12;1;48;Perth;Western Australia
2013-12-02;Witchcliffe;11.7;22.2;0.2;7.6;12.6;SW;39.0;55.0;46.0;1017.0;1016.9;No;No;2013;12;2;49;Perth;Western Australia
2013-12-03;Witchcliffe;13.1;22.0;0.0;9.0;12.7;S;44.0;48.0;64.0;1022.3;1022.4;No;No;2013;12;3;49;Perth;Western Australia
2013-12-04;Witchcliffe;13.6;21.6;0.0;9.8;12.8;SSE;50.0;55.0;48.0;1025.2;1022.4;No;No;2013;12;4;49;Perth;Western Australia
2013-12-05;Witchcliffe;8.3;26.4;0.0;10.8;11.2;SSE;39.0;51.0;47.0;1019.9;1014.0;No;No;2013;12;5;49;Perth;Western Australia
2013-12-06;Witchcliffe;10.9;30.0;0.0;10.4;10.9;SSE;52.0;52.0;39.0;1007.8;1005.6;No;No;2013;12;6;49;Perth;Western Australia
2013-12-07;Witchcliffe;14.3;19.0;0.0;9.4;10.9;S;43.0;68.0;56.0;1010.8;1012.8;No;No;2013;12;7;49;Perth;Western Australia
2013-12-08;Witchcliffe;11.5;21.5;0.0;8.0;10.9;SSE;41.0;71.0;56.0;1018.5;1017.0;No;No;2013;12;8;49;Perth;Western Australia
2013-12-09;Witchcliffe;12.9;22.2;0.0;8.6;13.3;SSE;46.0;52.0;51.0;1022.3;1020.5;No;No;2013;12;9;50;Perth;Western Australia
2013-12-10;Witchcliffe;10.7;23.7;0.0;9.4;13.3;SE;48.0;54.0;51.0;1021.8;1018.6;No;No;2013;12;10;50;Perth;Western Australia
2013-12-11;Witchcliffe;9.9;26.7;0.0;12.6;13.0;SE;39.0;53.0;46.0;1020.2;1017.7;No;No;2013;12;11;50;Perth;Western Australia
2013-12-12;Witchcliffe;11.9;27.8;0.0;12.0;13.2;S;39.0;54.0;48.0;1017.3;1015.1;No;No;2013;12;12;50;Perth;Western Australia
2013-12-13;Witchcliffe;13.0;33.1;0.0;13.8;13.3;SSE;35.0;54.0;38.0;1016.5;1013.1;No;No;2013;12;13;50;Perth;Western Australia
2013-12-14;Witchcliffe;12.9;35.1;0.2;11.4;13.3;SSE;35.0;48.0;35.0;1013.9;1012.8;No;No;2013;12;14;50;Perth;Western Australia
2013-12-15;Witchcliffe;16.9;32.5;0.0;12.0;13.2;SSE;46.0;63.0;30.0;1013.3;1012.3;No;No;2013;12;15;50;Perth;Western Australia
2013-12-16;Witchcliffe;15.1;29.8;0.0;14.4;10.2;SE;39.0;56.0;51.0;1012.4;1009.8;No;No;2013;12;16;51;Perth;Western Australia
2013-12-17;Witchcliffe;15.6;27.0;0.0;9.4;10.9;SW;35.0;75.0;56.0;1007.9;1007.9;No;No;2013;12;17;51;Perth;Western Australia
2013-12-18;Witchcliffe;16.0;24.1;0.0;9.2;9.0;SSE;46.0;52.0;52.0;1015.0;1014.9;No;No;2013;12;18;51;Perth;Western Australia
2013-12-19;Witchcliffe;14.5;25.0;0.0;9.8;9.9;S;54.0;66.0;62.0;1018.2;1017.7;No;No;2013;12;19;51;Perth;Western Australia
2013-12-20;Witchcliffe;11.5;24.0;0.0;8.0;13.2;S;52.0;57.0;45.0;1023.4;1021.3;No;No;2013;12;20;51;Perth;Western Australia
2013-12-21;Witchcliffe;7.6;24.3;0.0;11.0;12.7;SSE;46.0;48.0;42.0;1023.7;1020.4;No;No;2013;12;21;51;Perth;Western Australia
2013-12-22;Witchcliffe;8.3;25.6;0.0;10.2;11.0;S;28.0;44.0;38.0;1020.8;1017.9;No;No;2013;12;22;51;Perth;Western Australia
2013-12-23;Witchcliffe;9.0;29.3;0.0;9.0;12.6;SSW;28.0;40.0;33.0;1017.8;1015.2;No;No;2013;12;23;52;Perth;Western Australia
2013-12-24;Witchcliffe;10.7;24.5;0.0;8.4;11.8;SW;43.0;76.0;62.0;1011.9;1011.5;No;No;2013;12;24;52;Perth;Western Australia
2013-12-25;Witchcliffe;9.3;24.6;0.2;8.0;13.0;WSW;30.0;51.0;47.0;1015.3;1012.9;No;No;2013;12;25;52;Perth;Western Australia
2013-12-26;Witchcliffe;8.3;26.7;0.0;9.6;13.9;SW;33.0;53.0;42.0;1012.5;1009.9;No;No;2013;12;26;52;Perth;Western Australia
2013-12-27;Witchcliffe;13.5;23.7;0.0;10.2;11.2;SSE;41.0;52.0;49.0;1013.3;1016.1;No;No;2013;12;27;52;Perth;Western Australia
2013-12-28;Witchcliffe;7.7;27.0;0.2;9.0;13.3;S;33.0;50.0;40.0;1017.8;1013.8;No;No;2013;12;28;52;Perth;Western Australia
2013-12-29;Witchcliffe;12.5;25.9;0.0;10.8;13.3;SSE;48.0;52.0;39.0;1014.3;1011.4;No;No;2013;12;29;52;Perth;Western Australia
2013-12-30;Witchcliffe;13.4;28.5;0.0;10.4;13.3;SE;39.0;56.0;46.0;1010.0;1007.4;No;No;2013;12;30;1;Perth;Western Australia
2013-12-31;Witchcliffe;9.7;23.5;0.0;8.6;10.6;WNW;43.0;58.0;52.0;1005.6;1005.6;No;No;2013;12;31;1;Perth;Western Australia
